"","SPM.Control.1","SPM.LPS.1","LPM.Control.1","LPM.LPS.1","SPM.Control.2","SPM.LPS.2","LPM.Control.2","LPM.LPS.2","SPM.Control.3","SPM.LPS.3","LPM.Control.3","LPM.LPS.3","SPM.Control.4","SPM.LPS.4","LPM.Control.4","LPM.LPS.4"
"TMEM71",7.20351276252635,7.26253267564792,6.23554876334185,6.27139820073888,6.8360949785219,7.11227136174806,5.65504140838138,5.70791290313358,6.5081251505671,6.48469989330352,5.48733541076972,5.48648481520325,6.69710924614588,6.71365193612942,5.77952763806265,6.06067504216582
"CRHBP",7.18551589784349,7.35970969081602,6.91128181362919,8.72499676708543,6.11087590775766,7.34541565102043,5.84225802674048,7.5096336652721,5.5248530760341,5.52740974006033,5.57139915805041,6.49350818170088,5.7155162121097,6.12091050376509,5.66310293946282,6.81238451996782
"HDX",7.06009715203388,7.46546445801047,6.65499290452046,8.27713213835583,6.88270515552811,8.29350523796829,7.04025040079453,8.07068305793034,6.50180415564251,7.43200933773919,6.55055556764062,7.16938318169589,6.94628933402122,7.95641309850984,6.67731055727266,8.02015851827087
"APOBEC3D",4.73839250350575,4.86684707309522,5.78568337103875,5.58432712774995,4.54469412668218,4.96827840216089,6.16007460561238,5.55985225192681,4.32882539563692,4.76237516872625,5.49347980115652,5.24676628049776,3.43149654143188,4.00080808112748,5.66941870869247,5.73383978623962
"TMEM37",5.07601606556897,6.25471357367971,8.27827216912453,8.324896687327,6.37396595427131,6.55992646062613,8.2450292905016,7.97428731903628,7.04403841959289,6.74723430947553,9.0560971070405,8.7196855380259,6.71543481702823,7.18341249067829,8.15913691923795,8.35425175843872
"CRYBB1",6.16321969962739,6.2919223690688,8.10116400453396,7.74324876036976,7.62301719396997,7.43885444109027,7.9829426450221,8.01187651640406,6.70459433799153,6.49533895623804,7.75592345041114,7.62181633029072,6.7744408931134,7.14094396821171,7.9535682381932,8.12949014403168
"PARP1",5.60376044456507,5.46944493298631,7.02597448703362,6.43516129604423,6.76027485750716,5.96249691917007,7.71220346979402,7.38353399883952,6.18127733889974,5.96405028659407,7.50714375016968,6.96184310961237,6.43329045974262,6.01324547491752,7.07383829697882,6.8719529383151
"CSF1",8.83588567301536,9.60313565331823,8.81075743035657,10.1842342042554,7.85392768933705,9.40930105753105,7.99406483161454,9.32987454007071,7.82298126017799,8.83647309049808,8.3135131785311,8.89262973066315,7.83192389728258,9.31514302645035,8.84933054457353,9.913442025268
"CSF2",3.83980536206012,7.23296285391376,3.71843466335772,6.33223088418682,3.98088435466911,5.35380086254379,3.64976145104065,5.50690366417461,4.50076315085401,4.97885893123779,4.29198453635422,5.59067290742519,4.47429775005795,6.00872289596024,4.5540614327317,6.17489081622369
"CSF3",5.20444842227592,7.65205392950171,5.54992843692115,7.58757549153701,4.46668284427152,7.23313261867969,4.54913026916023,6.79963054049001,5.14779332151538,6.43834460060906,4.88686257501857,6.09137351475051,5.39618718121235,7.95046135465623,4.88636396118238,7.21350153515776
"E2F7",4.64816296555684,5.67075500349461,5.07092630291232,5.41962861163151,4.5584490965437,5.45458053223011,4.71924497616203,5.00792523856511,4.62248177672781,5.73008541343456,4.37758673783947,5.03704401475471,4.39819072156511,5.71035991030018,4.84079930652139,4.82824498760606
"HIPK4",2.92097676519697,3.77993689897467,2.75968149471927,4.29960450448789,3.38014558027888,3.91329380069828,3.72587459679346,4.96746340888614,3.60379476659585,3.17967999857709,4.50775159535785,5.27400893670322,3.06683159184946,4.16793657306993,3.59010739724557,4.61006352886435
"SLC9B1",3.49920128251734,4.4704049557766,3.90599996952311,4.74713169511741,3.6285608830501,4.70866013941589,3.33589949945759,4.03304621990724,3.53445458622007,4.87459951289804,3.68325230520451,4.03446078640579,4.29485939504346,4.92520089876617,3.90843679281423,4.47211098288999
"CKAP2L",4.68811052424363,5.31648592928366,5.95464553509169,5.99224289380729,4.73009974886484,4.44835109096979,6.3135792898014,5.49209587397297,4.41622894650508,4.78986131065213,5.86849105103491,5.37219865730732,4.87428900067957,4.93555463922752,6.27388070284239,5.60610435118218
"ADRA2B",4.07956520654978,5.32219224246205,4.45321140517888,5.40147724045621,5.17174697428861,5.50497333522132,4.82707918957049,6.57608013064549,5.22940732351813,5.1130123485831,5.55259580135783,6.51368634537504,4.67565601563123,4.91902854763511,5.7997415517034,6.24079656509814
"WDSUB1",6.09554099715731,5.07876021546315,6.28068998898978,5.45562531685411,6.57239029451429,5.07533101356463,5.77899096016365,5.20062261618843,6.55522827390942,5.56120142399461,6.07303239108432,5.67772175628601,5.61570147916333,5.02541297595702,5.63192633148684,5.43269751956542
"GPR155",5.08889409401402,5.30960746642966,5.46546138793033,5.40226113896375,5.82275569791154,5.65552086931653,6.98224426003686,7.17239861378651,5.67671378344741,5.64508869201068,7.34167532495628,7.56998939890977,5.01019879074778,4.79121184977353,6.09323935456659,6.41021547318854
"SGO1",3.82495318314667,4.1587927565833,5.50540333331151,4.79892104380469,4.01399233885256,3.93181956142143,5.84842556509859,5.4757429706438,3.61442135995743,3.67083071041553,4.90171054097972,5.04018372960672,3.24459603579831,3.48346003888956,5.4505767072776,4.31342891166885
"CX3CR1",6.07310571711233,6.32085030341795,3.54046387905277,3.09194348206474,6.73794093261362,6.52760963509896,3.32428863461581,2.98882987085835,6.54375940973227,5.78550022768098,3.87072408735422,3.87726510527624,5.80045419946304,5.59937231312099,2.27782947009743,3.16129771951752
"CXADR",5.12152591752278,5.10058013570237,6.86866520437728,6.76984588472605,6.69953545374114,6.46959241302262,8.11865116320246,8.13508178046566,7.22840408745378,7.08618324115544,8.45437461121825,8.40417646409676,5.01897931142292,5.21282405567357,7.2969569795688,7.86822963143482
"PPM1K",5.31270824795741,6.75278152690616,5.27760708458989,8.11520900207658,5.47173385737996,7.74091650734992,4.99093677164834,7.04919045895023,5.74911783895235,7.12965024600606,5.31963551102139,6.67599751242351,5.43340047702565,7.36841272728998,5.67741979970256,7.47712988626127
"CYB561",2.48505701403416,3.42171810140313,4.44408472071301,3.74088255456907,3.32637834475051,3.53449333180198,3.90207661322474,3.5496603651095,3.51419493786515,3.48096649581714,4.67253183762146,4.45665219238422,3.81197075175205,3.77437322083003,5.16706092837696,4.42955293487535
"CDCA2",3.93153792461263,3.01322781262592,4.17379214185085,4.10504117136651,3.40122104320993,3.41527635169355,5.06194259874809,4.70068250590958,3.47814687951163,2.63497609398709,4.61140781742403,4.52289042348634,2.74676405049505,2.89987876782172,4.42220419729556,4.42578523633771
"BAALC-AS2",5.91409789994685,6.27879533762162,4.67104493988913,5.37927757364423,4.9071612016622,6.96530643523708,5.14683640077979,6.28076449328682,5.5232291415714,6.28943635251661,5.05843768129679,5.59100817252138,5.2959953042237,6.29487852076519,5.00324747775771,6.24239892150813
"ESCO2",3.99388975718957,4.09019592550162,6.2068968423901,5.56310060897099,4.97343329815371,4.47182056010344,6.45394759877774,5.64278232429227,3.66602157233059,3.387554343285,5.84959389101735,5.58050827609298,4.08172449832868,4.02760676675801,5.53798726676247,5.23634158004785
"CYP27A1",10.2335936104643,9.13946483199385,10.3803281233425,9.61170709460484,10.7054894151414,9.68629620281882,10.6773943048422,10.1514968709779,10.6478256583173,9.54100412841932,9.76201591747635,9.2101405627797,10.8593788913952,9.98502482400416,10.7608218401376,10.1480009908968
"CLEC12A",9.95170987680447,10.1218459457415,9.21561634422434,9.26492389960177,8.42290736029786,9.20186060034337,6.48048151069525,6.09413605083608,9.49708701740765,9.89290076449361,7.19879841121153,7.49413700823045,9.54360051973839,9.599583102914,7.5193783042232,7.44271362435888
"C12orf50",5.49869818989379,7.81338541143446,5.07857778968998,6.79900091715472,4.95426927981042,7.80997768650835,4.39365137971956,6.41710559574886,6.38895964628192,7.98644946617173,4.85770254256173,6.99239714859444,6.56060197935019,7.65760920317032,5.29217905855376,6.73320554258059
"GPR180",3.2478603687605,3.86733111701201,5.19608718615157,6.00446966866108,4.24084433161551,4.67763775558268,4.53021533163341,5.50809244976932,2.61002485154172,3.93916061850137,4.93598860835439,4.7115660643078,4.55380082776086,4.79776965532624,4.94710152513679,5.86708340382196
"AP2A2",8.42626956275912,8.08509442507691,9.25549122012666,9.20021471009331,8.97391794014748,8.70554558822485,10.1427223382922,9.88232439703645,8.84163296731282,8.70742767724193,10.3211894870049,10.3125452975987,8.54245627165526,8.36790918086339,9.65209171484409,9.46372721019153
"DAZL",4.15738015013749,4.55954876017088,4.50666991254613,5.16336755998023,4.05858688408467,5.32527026972955,3.83353184388338,5.61169624055533,3.72104556806091,4.90379700537975,4.02165006157811,4.55146658458145,4.22837176290128,4.56037524124794,3.57576644498278,4.91795301082247
"AP1B1",8.85644993538303,8.85303344606123,9.86425109034681,9.5332386255034,9.51349867371991,9.34770017480946,10.3768738595823,10.2905513758285,9.35940787345352,9.19265940210288,10.3184010008034,10.2066823945014,9.01671469666421,8.95464176826414,10.207359068647,10.0239576222553
"SLFN5",8.99456253295596,9.91225919145598,7.73285145060012,9.08691990361396,8.96223849800274,10.6020139317781,8.29658513944587,10.1532654721344,8.36775622307644,9.33480375352268,7.51883698220376,8.48078355544174,9.27473941715717,10.2661434868975,8.47488161988867,9.7899167385835
"GBP6",3.39734064544062,3.90815174859554,3.38021468597532,4.59650438495994,3.15136195584668,4.96320267896814,3.03952009327176,3.90154252016557,3.20860330783787,3.68498669634991,3.04613044343944,3.9832341742939,3.0589174610129,3.84028353247471,3.08539398303931,4.20753344544655
"ACE",4.41322437807726,4.60740866594875,6.074588067797,6.24601886404082,4.85875318427714,4.90026456268077,7.56975475820994,7.63144683254285,5.44217396040831,5.10374861247257,8.0193092270306,8.28421287555275,5.14120088390829,4.8564459924076,7.5969153842242,7.50084802882944
"SASS6",5.73036570248729,4.21026853395676,5.79389212611889,5.44827707386966,5.39931893188506,3.76309820322178,5.4969418067203,5.48353642972241,4.51426184568677,4.41849429436545,5.74481799002066,5.2486025170365,4.71700433373884,3.69683663092621,5.69992011995959,5.19802395341676
"GADD45A",9.28512697165428,10.1269016568156,8.51261717216763,9.70555533999571,8.24264660472106,9.15805065099183,8.44557761337432,9.75764054116806,8.11678857904098,8.76968926115079,8.54656857587639,9.64185697392729,8.1798705571249,8.70820428749859,8.61128409940277,9.33429947173122
"RNF168",8.23188427882061,7.21086954256913,7.84103810179794,6.93935956654157,8.20320473184779,6.90532237548914,7.86635014207726,6.85432307101048,7.73487600658391,6.71411371208112,7.36258749901739,6.59246817894602,7.772403851108,7.03020706979985,7.3894372819759,6.93111963156649
"CFD",7.22703789527987,7.75817919057598,8.88143780646584,8.87102517935075,8.01583197659272,7.94941266568818,9.07613555340689,9.20597599592737,8.61748904670054,8.64426338044273,9.81490715769003,9.76248506199089,8.47884028589829,8.4741036785344,9.16813635903821,9.22381857023975
"IDO2",3.53291909997217,5.57417947181402,3.72785624406703,4.62757971785083,4.04436126504973,4.91818701798968,3.98522978051734,4.48690022637514,3.95660377513363,5.28785156137844,3.69376818377593,4.72485202540628,4.03116446718641,4.86004066183384,3.7517113612086,4.53726873837089
"DHFR",5.81331813472648,5.74213384046159,7.10482468783293,6.64294492323174,6.44436677045007,6.30553352041669,7.1206599677757,7.3661348931622,6.114716577755,5.83364044918025,7.21236481914435,6.7019007141854,5.86640125742747,6.04865404727861,7.2661443762634,6.9180575927001
"NQO1",6.84374906049199,5.80308029390319,7.03504987059128,5.84947711693595,6.91617650555929,5.94453810613209,6.70509053935289,5.26976229835771,6.82200955234096,5.94053463426621,6.40269167446451,5.50742534301853,6.18486623047865,5.06759049657734,6.42116944727457,5.5864163070859
"DPAGT1",7.08498944743449,7.18937279614002,8.80588681352116,8.12652381087739,7.8173597140519,7.47279609157023,8.72926285384472,8.51103536232215,7.72148946964368,7.70804983365799,8.68729371037384,8.51374434059436,7.78534708583011,7.61009020224707,8.69605986468333,8.42090489182379
"DPP4",4.03304118871783,5.68698866662882,4.52785418199147,7.36794971167155,4.56855765172453,6.4225312509684,6.02733597316775,7.99670914094983,5.57205251635868,5.8824688993675,5.5024241401257,6.48627745690835,4.38699545978811,4.57625701081576,4.72496887148382,6.55901142762699
"DPYSL3",5.30076023236237,5.79170051097089,4.86126119907482,6.03617387066285,4.86572624317964,5.43233256336472,4.31405077071471,5.548398023407,5.5207681615346,5.74362063420355,5.03872261615526,5.75026672296154,5.13124243976459,3.75777751655029,4.9967616961744,5.96743024613265
"RCAN1",7.75439326570023,8.63126305935625,8.0254654669978,9.34838019586985,8.02871448340118,8.99174235562544,8.33497231004109,9.74768299639173,7.59708556548692,7.95976767703343,8.46574924310319,9.13161464127259,7.49101747694302,7.78080697503475,8.24439331532688,9.09912613309886
"DUSP5",9.45074216185893,10.2451041767206,8.54653079231419,10.7846974578195,8.27479065528287,10.5125111253193,8.180546737866,10.6050810290783,8.51338140498135,9.69389347656718,8.73326336231133,10.0603436478126,8.74624832762214,10.2575839583123,8.79668082838899,10.7373097252584
"EBF1",4.59677287925213,6.53291162551207,4.85921305250492,6.21358816721899,3.90791546345529,5.72722714407728,3.41215403123879,5.14376308876275,5.24305451574146,6.84687931430004,3.56263211135965,4.83249667385086,5.78492821888734,6.84857017571676,4.90932816056659,5.11457543697259
"ECH1",9.51317285659982,9.83808708179825,11.0668324171366,10.4050706656547,9.87684148424188,9.90005986791426,10.7255814260854,10.6135128508453,10.1535850538523,9.98969725504566,10.8015581589872,10.605397282035,9.99511262076551,9.98994831605623,10.9895854630938,10.7662925860138
"ECM1",4.62109598837418,4.95810138728269,7.12534029167237,7.11139298065973,6.58571074294396,6.46082914497992,7.75070407866387,7.57697815512152,6.15601734173941,6.25995719667351,7.88949277465072,8.04480388336381,5.55704283594504,5.47102905324304,7.39623002379396,7.35933718472909
"ECT2",4.50919472381377,4.18814660500294,4.98820814704423,4.65333283777478,4.25979166933774,4.48361443943031,5.68493846448393,4.9515064619801,4.26624785089094,3.65512745035022,5.27578842299975,4.43505069803594,4.03226200922742,3.95219258816875,5.38309465585722,5.0284141007629
"S1PR1",5.09869484032068,5.58817159553979,7.63726419767565,7.69443202407908,6.84720452775396,6.84119516114494,8.47634545135218,8.40268106485762,6.32598186871575,5.88017173700384,8.42667827476237,8.27425272258172,5.76765299333956,6.35097479502595,8.15926461713174,8.13746109670137
"EDN1",6.21135634516522,8.27907744358893,4.86648957984162,7.16483205581522,3.97674201267342,6.78794125087438,3.65025183569705,7.11102454055458,5.38543988744359,8.24819240600764,5.1093082012823,7.98903217907088,4.82193276317865,6.59705268594491,4.09105584344389,7.15772056078128
"EGR2",9.31436352187323,8.29498791782709,9.27085758784241,7.990453940466,8.91579334048216,8.02110645725704,9.28694504141533,9.10669543728759,9.22071411807747,7.85968439766372,9.55641546448025,9.2459182900506,9.20883317939582,7.75135037424555,9.95001740472996,9.35507305179194
"LINC01599",8.1011254234779,9.17159236499856,7.45899638560942,8.69791578880315,7.73490880749169,9.21252955596411,6.2596089576551,8.51353641909721,8.24932761339435,9.21822802671583,6.31937801818972,8.00096962021937,8.55802468572148,9.25911839494549,7.23407611360693,8.54745587444118
"PATL2",3.89429744790118,5.00448443929725,4.49234656400591,4.80113652902946,3.8787188034002,5.76396322089161,4.56643352995952,5.0726313354364,4.31459068716058,4.71989061947706,4.62324581134553,4.80612968547686,3.75745333299024,5.03792505881034,3.30764259585113,4.43763414748736
"MCEMP1",8.59179071910745,8.61646191918925,6.53059177356559,6.56709477179819,7.16808915064906,7.35440667080267,5.43701284651678,4.96701633423141,7.45324498677627,7.36906344034128,6.22597289207533,6.33178354668835,7.09143026733035,6.48338681061519,5.75244646050361,5.75910158294923
"A2M",7.05622510316164,7.6433588170043,10.5060258534283,10.2733475214402,9.60447480870542,9.45854002624078,11.0194171047977,10.8926352160137,8.74093831610976,8.87899258226317,10.7884880625321,10.7320896376125,9.07493780168999,9.12288702354012,10.5339120561636,10.7327079533119
"C1orf100",5.28311046325559,7.38961041801648,5.1651140936391,6.30997148150472,5.24279715739968,7.20539868485782,4.75936267267177,5.77978715751464,5.31710276254846,6.47415002215692,5.36986156740976,5.67389099748495,6.05801352088219,6.71170675211637,5.12780549318024,5.71853558725536
"APOBEC3A",8.17495934054322,7.96902727931863,5.67485413926908,6.89469534955366,7.0723902846843,7.92068723226064,5.58246279226121,5.73933667581662,6.34300665298943,6.7326991472376,4.14427906031672,5.16372474369807,6.98099664975937,7.59248141107303,4.94799034169431,6.07514859997314
"ADGRE1",6.3672489373705,6.13737126871614,5.95853522352819,6.44396703153514,6.84782487262705,6.96142167088104,5.4645902958837,5.59272828267593,6.38484495034526,6.06672907197131,5.20575551358267,4.42753088811155,6.34016428079833,6.39138766882606,5.2076406247643,5.61745956281698
"RANBP3L",2.97823970825464,4.61811378331556,2.62636941388065,4.93220712129608,2.93868973411805,6.18828873975273,3.10078661030077,6.45915291382936,2.86161775579868,4.32148008711791,2.76623165780575,5.21928692548674,2.82484188723511,4.05318077441902,3.07932607157747,4.32898128311599
"GAPT",9.64437869760281,8.75816874769489,8.09653866123965,7.20186054231379,9.00179346077002,7.83770334708892,7.26540547993966,6.54867441328056,8.11217993140393,7.60672744641336,6.94367799303954,6.64611086040996,8.7947943702871,7.4029854423324,7.2007441950761,6.62203334675337
"SLC29A1",6.20262648295733,5.28724372945702,7.19821516306775,6.01861725850448,6.62523261538441,6.26386719874202,8.16467478164099,7.68981327497009,6.32334995004358,6.20504630293057,7.83937079492975,7.47734451905486,5.92234956675677,5.40307924415102,7.24393737596929,6.76384799586159
"EPB41L2",7.83813999069319,7.66101845504672,9.40121071081121,9.15903137582327,8.9961754519667,9.00800116215851,10.0919935967692,10.0827165673728,8.2325782191669,8.22349238873533,9.37011344574884,9.48524751256637,8.12217759795488,8.08564444343833,9.30970887822147,9.14136376849475
"AK4",7.13438814359385,7.50915333658432,6.8758571522706,6.56308002679467,7.52045783354384,7.40489258852464,5.67755143279787,5.45491700016833,7.84861801238863,7.77619523133878,5.62819390471738,5.94015826380289,8.37715548872984,7.9507979853511,7.1100629034912,6.6797436485681
"EPHX1",6.55867802878375,6.22325687004417,8.27452366188986,7.94269544835743,7.31237457494653,7.49129637403803,9.64051243973896,9.46871279765302,7.63753584960135,7.46899848648067,9.3889148124047,9.15330668831644,6.99834374928788,6.79312322959043,8.86656334432797,8.74060555512125
"USF3",8.86354379616219,9.08985902577811,7.46818864956836,7.91581561980441,8.12094656048535,8.63461970664743,7.12065496745497,7.26714083782067,8.34956569897592,8.50042581954763,7.15747453712964,7.647782687189,8.407532022347,8.74175848712074,7.1977222477529,7.70871737455162
